"","GEOID","NAME","variable","estimate","moe"
"2540","48033","Borden County, Texas","B19013_001",77708,14586
"2541","48035","Bosque County, Texas","B19013_001",48677,3108
"2542","48037","Bowie County, Texas","B19013_001",46283,2652
"2543","48039","Brazoria County, Texas","B19013_001",76426,2188
"2544","48041","Brazos County, Texas","B19013_001",43907,1389
"2545","48043","Brewster County, Texas","B19013_001",38906,3618
"2546","48045","Briscoe County, Texas","B19013_001",42500,7062
"2547","48047","Brooks County, Texas","B19013_001",24794,3253
"2548","48049","Brown County, Texas","B19013_001",43062,1925
"2549","48051","Burleson County, Texas","B19013_001",52510,4429
"2550","48053","Burnet County, Texas","B19013_001",57173,3823
"2551","48055","Caldwell County, Texas","B19013_001",51346,2389
"2552","48057","Calhoun County, Texas","B19013_001",58788,3841
"2553","48059","Callahan County, Texas","B19013_001",40945,2635
"2554","48061","Cameron County, Texas","B19013_001",36095,962
"2555","48063","Camp County, Texas","B19013_001",41811,3097
"2556","48065","Carson County, Texas","B19013_001",67010,6981
"2557","48067","Cass County, Texas","B19013_001",41432,2577
"2558","48069","Castro County, Texas","B19013_001",44643,3842
"2559","48071","Chambers County, Texas","B19013_001",74368,8078
"2560","48073","Cherokee County, Texas","B19013_001",44294,2017
"2561","48075","Childress County, Texas","B19013_001",40432,6002
"2562","48077","Clay County, Texas","B19013_001",46863,4871
"2563","48079","Cochran County, Texas","B19013_001",37500,3978
"2564","48081","Coke County, Texas","B19013_001",42500,6360
"2565","48083","Coleman County, Texas","B19013_001",40804,3227
"2566","48085","Collin County, Texas","B19013_001",90124,995
"2567","48087","Collingsworth County, Texas","B19013_001",46348,6241
"2568","48089","Colorado County, Texas","B19013_001",50241,3748
"2569","48091","Comal County, Texas","B19013_001",73655,1751
"2570","48093","Comanche County, Texas","B19013_001",42419,2872
"2571","48095","Concho County, Texas","B19013_001",46696,9020
"2572","48097","Cooke County, Texas","B19013_001",60027,2476
"2573","48099","Coryell County, Texas","B19013_001",50865,1533
"2574","48101","Cottle County, Texas","B19013_001",33534,5773
"2575","48103","Crane County, Texas","B19013_001",63935,9605
"2576","48105","Crockett County, Texas","B19013_001",52310,7773
"2577","48107","Crosby County, Texas","B19013_001",38674,2969
"2578","48109","Culberson County, Texas","B19013_001",33125,11492
"2579","48111","Dallam County, Texas","B19013_001",45580,8818
"2580","48113","Dallas County, Texas","B19013_001",53626,437
"2581","48115","Dawson County, Texas","B19013_001",43201,4374
"2582","48117","Deaf Smith County, Texas","B19013_001",51543,3468
"2583","48119","Delta County, Texas","B19013_001",42642,5710
"2584","48121","Denton County, Texas","B19013_001",80290,1119
"2585","48123","DeWitt County, Texas","B19013_001",50960,5037
"2586","48125","Dickens County, Texas","B19013_001",43088,3488
"2587","48127","Dimmit County, Texas","B19013_001",31384,5343
"2588","48129","Donley County, Texas","B19013_001",44429,6281
"2589","48131","Duval County, Texas","B19013_001",35443,5975
"2590","48133","Eastland County, Texas","B19013_001",32135,3314
"2591","48135","Ector County, Texas","B19013_001",59528,2471
"2592","48137","Edwards County, Texas","B19013_001",48462,24610
"2593","48139","Ellis County, Texas","B19013_001",67371,2205
"2594","48141","El Paso County, Texas","B19013_001",43244,675
"2595","48143","Erath County, Texas","B19013_001",47013,2530
"2596","48145","Falls County, Texas","B19013_001",38834,4055
"2597","48147","Fannin County, Texas","B19013_001",47875,2798
"2598","48149","Fayette County, Texas","B19013_001",56941,5047
"2599","48151","Fisher County, Texas","B19013_001",45294,3897
"2600","48153","Floyd County, Texas","B19013_001",48767,4541
"2601","48155","Foard County, Texas","B19013_001",50000,15300
"2602","48157","Fort Bend County, Texas","B19013_001",93645,1349
"2603","48159","Franklin County, Texas","B19013_001",43967,4356
"2604","48161","Freestone County, Texas","B19013_001",45890,4462
"2605","48163","Frio County, Texas","B19013_001",37382,4996
"2606","48165","Gaines County, Texas","B19013_001",58167,5868
"2607","48167","Galveston County, Texas","B19013_001",65702,1802
"2608","48169","Garza County, Texas","B19013_001",53832,4373
"2609","48171","Gillespie County, Texas","B19013_001",56267,3468
"2610","48173","Glasscock County, Texas","B19013_001",64886,26246
"2611","48175","Goliad County, Texas","B19013_001",56737,6539
"2612","48177","Gonzales County, Texas","B19013_001",47516,3368
"2613","48179","Gray County, Texas","B19013_001",48314,5246
"2614","48181","Grayson County, Texas","B19013_001",52683,2034
"2615","48183","Gregg County, Texas","B19013_001",47970,1445
"2616","48185","Grimes County, Texas","B19013_001",49745,3213
"2617","48187","Guadalupe County, Texas","B19013_001",66187,1709
"2618","48189","Hale County, Texas","B19013_001",46012,2409
"2619","48191","Hall County, Texas","B19013_001",31324,4587
"2620","48193","Hamilton County, Texas","B19013_001",46611,6707
"2621","48195","Hansford County, Texas","B19013_001",40678,3734
"2622","48197","Hardeman County, Texas","B19013_001",37995,4188
"2623","48199","Hardin County, Texas","B19013_001",56131,3351
"2624","48201","Harris County, Texas","B19013_001",57791,503
"2625","48203","Harrison County, Texas","B19013_001",48644,2576
"2626","48205","Hartley County, Texas","B19013_001",64427,4662
"2627","48207","Haskell County, Texas","B19013_001",43529,6157
"2628","48209","Hays County, Texas","B19013_001",62815,1681
"2629","48211","Hemphill County, Texas","B19013_001",68679,8021
"2630","48213","Henderson County, Texas","B19013_001",44888,1447
"2631","48215","Hidalgo County, Texas","B19013_001",37097,803
"2632","48217","Hill County, Texas","B19013_001",45970,2801
"2633","48219","Hockley County, Texas","B19013_001",49184,2913
"2634","48221","Hood County, Texas","B19013_001",60275,2698
"2635","48223","Hopkins County, Texas","B19013_001",47832,1988
"2636","48225","Houston County, Texas","B19013_001",33552,2167
"2637","48227","Howard County, Texas","B19013_001",50855,2162
"2638","48229","Hudspeth County, Texas","B19013_001",26346,4472
"2639","48231","Hunt County, Texas","B19013_001",49319,2246
"2640","48233","Hutchinson County, Texas","B19013_001",50035,4099
"2641","48235","Irion County, Texas","B19013_001",63021,10537
"2642","48237","Jack County, Texas","B19013_001",52829,5647
"2643","48239","Jackson County, Texas","B19013_001",58504,5746
"2644","48241","Jasper County, Texas","B19013_001",41960,4187
"2645","48243","Jeff Davis County, Texas","B19013_001",46534,10024
"2646","48245","Jefferson County, Texas","B19013_001",46315,1252
"2647","48247","Jim Hogg County, Texas","B19013_001",31403,4984
"2648","48249","Jim Wells County, Texas","B19013_001",41103,3613
"2649","48251","Johnson County, Texas","B19013_001",60458,1793
"2650","48253","Jones County, Texas","B19013_001",48601,5941
"2651","48255","Karnes County, Texas","B19013_001",53051,5261
"2652","48257","Kaufman County, Texas","B19013_001",63926,2146
"2653","48259","Kendall County, Texas","B19013_001",81023,5739
"2654","48261","Kenedy County, Texas","B19013_001",24800,15011
"2655","48263","Kent County, Texas","B19013_001",52250,12784
"2656","48265","Kerr County, Texas","B19013_001",48698,2928
"2657","48267","Kimble County, Texas","B19013_001",41095,2463
"2658","48269","King County, Texas","B19013_001",56964,20503
"2659","48271","Kinney County, Texas","B19013_001",34926,7639
"2660","48273","Kleberg County, Texas","B19013_001",41700,3197
"2661","48275","Knox County, Texas","B19013_001",46319,5444
"2662","48277","Lamar County, Texas","B19013_001",42198,2190
"2663","48279","Lamb County, Texas","B19013_001",43712,2899
"2664","48281","Lampasas County, Texas","B19013_001",54467,3818
"2665","48283","La Salle County, Texas","B19013_001",44601,8414
"2666","48285","Lavaca County, Texas","B19013_001",51708,2822
"2667","48287","Lee County, Texas","B19013_001",55741,4948
"2668","48289","Leon County, Texas","B19013_001",44875,4612
"2669","48291","Liberty County, Texas","B19013_001",48344,3470
"2670","48293","Limestone County, Texas","B19013_001",40356,2445
"2671","48295","Lipscomb County, Texas","B19013_001",59583,7827
"2672","48297","Live Oak County, Texas","B19013_001",51480,4529
"2673","48299","Llano County, Texas","B19013_001",50524,4101
"2674","48301","Loving County, Texas","B19013_001",80938,32455
"2675","48303","Lubbock County, Texas","B19013_001",49078,1138
"2676","48305","Lynn County, Texas","B19013_001",44922,3955
"2677","48307","McCulloch County, Texas","B19013_001",42367,7500
"2678","48309","McLennan County, Texas","B19013_001",46262,1239
"2679","48311","McMullen County, Texas","B19013_001",71389,19963
"2680","48313","Madison County, Texas","B19013_001",44004,4196
"2681","48315","Marion County, Texas","B19013_001",36938,3112
"2682","48317","Martin County, Texas","B19013_001",71115,10287
"2683","48319","Mason County, Texas","B19013_001",40949,3689
"2684","48321","Matagorda County, Texas","B19013_001",44896,4175
"2685","48323","Maverick County, Texas","B19013_001",37734,2701
"2686","48325","Medina County, Texas","B19013_001",59305,2261
"2687","48327","Menard County, Texas","B19013_001",37917,11237
"2688","48329","Midland County, Texas","B19013_001",75815,3574
"2689","48331","Milam County, Texas","B19013_001",41768,2688
"2690","48333","Mills County, Texas","B19013_001",46318,7679
"2691","48335","Mitchell County, Texas","B19013_001",52194,3002
"2692","48337","Montague County, Texas","B19013_001",46592,4160
"2693","48339","Montgomery County, Texas","B19013_001",74323,1461
"2694","48341","Moore County, Texas","B19013_001",52469,3568
"2695","48343","Morris County, Texas","B19013_001",40227,4275
"2696","48345","Motley County, Texas","B19013_001",40598,7989
"2697","48347","Nacogdoches County, Texas","B19013_001",41482,2289
"2698","48349","Navarro County, Texas","B19013_001",45103,2407
"2699","48351","Newton County, Texas","B19013_001",40180,5490
"2700","48353","Nolan County, Texas","B19013_001",42019,2694
"2701","48355","Nueces County, Texas","B19013_001",53317,981
"2702","48357","Ochiltree County, Texas","B19013_001",50120,4332
"2703","48359","Oldham County, Texas","B19013_001",62426,7152
"2704","48361","Orange County, Texas","B19013_001",53667,2201
"2705","48363","Palo Pinto County, Texas","B19013_001",45067,2933
"2706","48365","Panola County, Texas","B19013_001",49704,2693
"2707","48367","Parker County, Texas","B19013_001",70608,2107
"2708","48369","Parmer County, Texas","B19013_001",50410,4309
"2709","48371","Pecos County, Texas","B19013_001",50543,6324
"2710","48373","Polk County, Texas","B19013_001",43267,2722
"2711","48375","Potter County, Texas","B19013_001",41852,1195
"2712","48377","Presidio County, Texas","B19013_001",26486,8419
"2713","48379","Rains County, Texas","B19013_001",48308,4901
"2714","48381","Randall County, Texas","B19013_001",65564,1884
"2715","48383","Reagan County, Texas","B19013_001",59760,22731
"2716","48385","Real County, Texas","B19013_001",36493,6844
"2717","48387","Red River County, Texas","B19013_001",35356,2876
"2718","48389","Reeves County, Texas","B19013_001",49390,6945
"2719","48391","Refugio County, Texas","B19013_001",50338,6218
"2720","48393","Roberts County, Texas","B19013_001",79167,8098
"2721","48395","Robertson County, Texas","B19013_001",52189,5130
"2722","48397","Rockwall County, Texas","B19013_001",93269,3672
"2723","48399","Runnels County, Texas","B19013_001",41226,3957
"2724","48401","Rusk County, Texas","B19013_001",49270,2855
"2725","48403","Sabine County, Texas","B19013_001",33561,2735
"2726","48405","San Augustine County, Texas","B19013_001",32394,6068
"2727","48407","San Jacinto County, Texas","B19013_001",43421,5938
"2728","48409","San Patricio County, Texas","B19013_001",53332,2067
"2729","48411","San Saba County, Texas","B19013_001",40301,4626
"2730","48413","Schleicher County, Texas","B19013_001",63432,8717
"2731","48415","Scurry County, Texas","B19013_001",54565,5212
"2732","48417","Shackelford County, Texas","B19013_001",46685,7316
"2733","48419","Shelby County, Texas","B19013_001",38121,2400
"2734","48421","Sherman County, Texas","B19013_001",54961,4119
"2735","48423","Smith County, Texas","B19013_001",50742,1276
"2736","48425","Somervell County, Texas","B19013_001",52346,8689
"2737","48427","Starr County, Texas","B19013_001",27133,1554
"2738","48429","Stephens County, Texas","B19013_001",45862,3667
"2739","48431","Sterling County, Texas","B19013_001",50000,13092
"2740","48433","Stonewall County, Texas","B19013_001",46786,13949
"2741","48435","Sutton County, Texas","B19013_001",60996,5615
"2742","48437","Swisher County, Texas","B19013_001",37883,4612
"2743","48439","Tarrant County, Texas","B19013_001",62532,457
"2744","48441","Taylor County, Texas","B19013_001",49161,2217
"2745","48443","Terrell County, Texas","B19013_001",26063,5567
"2746","48445","Terry County, Texas","B19013_001",42441,5680
"2747","48447","Throckmorton County, Texas","B19013_001",37279,7356
"2748","48449","Titus County, Texas","B19013_001",46980,2674
"2749","48451","Tom Green County, Texas","B19013_001",49662,2089
"2750","48453","Travis County, Texas","B19013_001",68350,751
"2751","48455","Trinity County, Texas","B19013_001",37398,3180
"2752","48457","Tyler County, Texas","B19013_001",44396,4682
"2753","48459","Upshur County, Texas","B19013_001",48796,2647
"2754","48461","Upton County, Texas","B19013_001",52750,5566
"2755","48463","Uvalde County, Texas","B19013_001",40781,3100
"2756","48465","Val Verde County, Texas","B19013_001",44609,2594
"2757","48467","Van Zandt County, Texas","B19013_001",50061,2093
"2758","48469","Victoria County, Texas","B19013_001",55740,2218
"2759","48471","Walker County, Texas","B19013_001",41456,1745
"2760","48473","Waller County, Texas","B19013_001",53506,4971
"2761","48475","Ward County, Texas","B19013_001",63333,5589
"2762","48477","Washington County, Texas","B19013_001",55793,4336
"2763","48479","Webb County, Texas","B19013_001",40442,1234
"2764","48481","Wharton County, Texas","B19013_001",50145,3208
"2765","48483","Wheeler County, Texas","B19013_001",50910,3512
"2766","48485","Wichita County, Texas","B19013_001",45776,1140
"2767","48487","Wilbarger County, Texas","B19013_001",43913,4945
"2768","48489","Willacy County, Texas","B19013_001",29104,2657
"2769","48491","Williamson County, Texas","B19013_001",79123,1440
"2770","48493","Wilson County, Texas","B19013_001",71942,4350
"2771","48495","Winkler County, Texas","B19013_001",55000,12087
"2772","48497","Wise County, Texas","B19013_001",59081,2722
"2773","48499","Wood County, Texas","B19013_001",48038,3129
"2774","48501","Yoakum County, Texas","B19013_001",62500,8792
"2775","48503","Young County, Texas","B19013_001",46351,3907
"2776","48505","Zapata County, Texas","B19013_001",34550,6700
"2777","48507","Zavala County, Texas","B19013_001",25988,5009
"2778","49001","Beaver County, Utah","B19013_001",47878,4577
"2779","49003","Box Elder County, Utah","B19013_001",58835,2580
"2780","49005","Cache County, Utah","B19013_001",53812,1423
"2781","49007","Carbon County, Utah","B19013_001",46994,2951
"2782","49009","Daggett County, Utah","B19013_001",85000,41001
"2783","49011","Davis County, Utah","B19013_001",75961,1280
"2784","49013","Duchesne County, Utah","B19013_001",63000,1812
"2785","49015","Emery County, Utah","B19013_001",51852,1883
"2786","49017","Garfield County, Utah","B19013_001",51700,7983
"2787","49019","Grand County, Utah","B19013_001",46658,5393
"2788","49021","Iron County, Utah","B19013_001",45422,3795
"2789","49023","Juab County, Utah","B19013_001",57590,2343
"2790","49025","Kane County, Utah","B19013_001",50266,10045
"2791","49027","Millard County, Utah","B19013_001",59312,4036
"2792","49029","Morgan County, Utah","B19013_001",86071,3961
"2793","49031","Piute County, Utah","B19013_001",41750,4885
"2794","49033","Rich County, Utah","B19013_001",52917,11088
"2795","49035","Salt Lake County, Utah","B19013_001",67922,923
"2796","49037","San Juan County, Utah","B19013_001",42581,4124
"2797","49039","Sanpete County, Utah","B19013_001",50928,2718
"2798","49041","Sevier County, Utah","B19013_001",50850,2452
"2799","49043","Summit County, Utah","B19013_001",94952,4770
"2800","49045","Tooele County, Utah","B19013_001",66542,2759
"2801","49047","Uintah County, Utah","B19013_001",67012,3914
"2802","49049","Utah County, Utah","B19013_001",67042,820
"2803","49051","Wasatch County, Utah","B19013_001",74552,4096
"2804","49053","Washington County, Utah","B19013_001",55175,1757
"2805","49055","Wayne County, Utah","B19013_001",42444,3902
"2806","49057","Weber County, Utah","B19013_001",62036,966
"2807","50001","Addison County, Vermont","B19013_001",61875,2338
"2808","50003","Bennington County, Vermont","B19013_001",52251,3311
"2809","50005","Caledonia County, Vermont","B19013_001",47371,1846
"2810","50007","Chittenden County, Vermont","B19013_001",66906,2119
"2811","50009","Essex County, Vermont","B19013_001",38767,2389
"2812","50011","Franklin County, Vermont","B19013_001",62214,2360
"2813","50013","Grand Isle County, Vermont","B19013_001",66111,3036
"2814","50015","Lamoille County, Vermont","B19013_001",54899,2802
"2815","50017","Orange County, Vermont","B19013_001",56584,2696
"2816","50019","Orleans County, Vermont","B19013_001",45664,1944
"2817","50021","Rutland County, Vermont","B19013_001",52635,1977
"2818","50023","Washington County, Vermont","B19013_001",60602,2838
"2819","50025","Windham County, Vermont","B19013_001",50831,1962
"2820","50027","Windsor County, Vermont","B19013_001",56828,2027
"2821","51001","Accomack County, Virginia","B19013_001",42260,2253
"2822","51003","Albemarle County, Virginia","B19013_001",72265,2910
"2823","51005","Alleghany County, Virginia","B19013_001",46020,4009
"2824","51007","Amelia County, Virginia","B19013_001",58535,5713
"2825","51009","Amherst County, Virginia","B19013_001",49677,3603
"2826","51011","Appomattox County, Virginia","B19013_001",54875,5421
"2827","51013","Arlington County, Virginia","B19013_001",112138,2139
"2828","51015","Augusta County, Virginia","B19013_001",59544,2220
"2829","51017","Bath County, Virginia","B19013_001",44483,3178
"2830","51019","Bedford County, Virginia","B19013_001",59405,1577
"2831","51021","Bland County, Virginia","B19013_001",46927,6003
"2832","51023","Botetourt County, Virginia","B19013_001",64733,3179
"2833","51025","Brunswick County, Virginia","B19013_001",40871,2708
"2834","51027","Buchanan County, Virginia","B19013_001",30828,1316
"2835","51029","Buckingham County, Virginia","B19013_001",46610,5105
"2836","51031","Campbell County, Virginia","B19013_001",48823,2634
"2837","51033","Caroline County, Virginia","B19013_001",60925,2456
"2838","51035","Carroll County, Virginia","B19013_001",41145,2793
"2839","51036","Charles City County, Virginia","B19013_001",55069,4060
"2840","51037","Charlotte County, Virginia","B19013_001",38350,2730
"2841","51041","Chesterfield County, Virginia","B19013_001",76969,1205
"2842","51043","Clarke County, Virginia","B19013_001",72129,6699
"2843","51045","Craig County, Virginia","B19013_001",53526,15331
"2844","51047","Culpeper County, Virginia","B19013_001",69693,2672
"2845","51049","Cumberland County, Virginia","B19013_001",43020,3238
"2846","51051","Dickenson County, Virginia","B19013_001",29916,3029
"2847","51053","Dinwiddie County, Virginia","B19013_001",54640,3190
"2848","51057","Essex County, Virginia","B19013_001",50629,3173
"2849","51059","Fairfax County, Virginia","B19013_001",117515,1314
"2850","51061","Fauquier County, Virginia","B19013_001",94775,3957
"2851","51063","Floyd County, Virginia","B19013_001",48396,4500
"2852","51065","Fluvanna County, Virginia","B19013_001",67964,4057
"2853","51067","Franklin County, Virginia","B19013_001",51208,3353
"2854","51069","Frederick County, Virginia","B19013_001",71037,1954
"2855","51071","Giles County, Virginia","B19013_001",49734,2997
"2856","51073","Gloucester County, Virginia","B19013_001",63881,2572
"2857","51075","Goochland County, Virginia","B19013_001",86652,4868
"2858","51077","Grayson County, Virginia","B19013_001",32048,2185
"2859","51079","Greene County, Virginia","B19013_001",62952,3813
"2860","51081","Greensville County, Virginia","B19013_001",42121,5250
"2861","51083","Halifax County, Virginia","B19013_001",39233,2600
"2862","51085","Hanover County, Virginia","B19013_001",84955,2275
"2863","51087","Henrico County, Virginia","B19013_001",66447,1191
"2864","51089","Henry County, Virginia","B19013_001",36779,1679
"2865","51091","Highland County, Virginia","B19013_001",45094,4452
"2866","51093","Isle of Wight County, Virginia","B19013_001",67767,3199
"2867","51095","James City County, Virginia","B19013_001",80772,3757
"2868","51097","King and Queen County, Virginia","B19013_001",51495,9813
"2869","51099","King George County, Virginia","B19013_001",84770,6188
"2870","51101","King William County, Virginia","B19013_001",67423,3839
"2871","51103","Lancaster County, Virginia","B19013_001",51495,7163
"2872","51105","Lee County, Virginia","B19013_001",32590,2972
"2873","51107","Loudoun County, Virginia","B19013_001",129588,2111
"2874","51109","Louisa County, Virginia","B19013_001",56946,4745
"2875","51111","Lunenburg County, Virginia","B19013_001",39537,3382
"2876","51113","Madison County, Virginia","B19013_001",52287,4596
"2877","51115","Mathews County, Virginia","B19013_001",63622,9637
"2878","51117","Mecklenburg County, Virginia","B19013_001",41126,2130
"2879","51119","Middlesex County, Virginia","B19013_001",50483,5320
"2880","51121","Montgomery County, Virginia","B19013_001",53424,1793
"2881","51125","Nelson County, Virginia","B19013_001",53834,4010
"2882","51127","New Kent County, Virginia","B19013_001",78429,5091
"2883","51131","Northampton County, Virginia","B19013_001",41468,4548
"2884","51133","Northumberland County, Virginia","B19013_001",56677,2308
"2885","51135","Nottoway County, Virginia","B19013_001",38410,2987
"2886","51137","Orange County, Virginia","B19013_001",67196,3748
"2887","51139","Page County, Virginia","B19013_001",46140,2999
"2888","51141","Patrick County, Virginia","B19013_001",37757,4017
"2889","51143","Pittsylvania County, Virginia","B19013_001",44356,1580
"2890","51145","Powhatan County, Virginia","B19013_001",80441,4097
"2891","51147","Prince Edward County, Virginia","B19013_001",44147,3938
"2892","51149","Prince George County, Virginia","B19013_001",68461,3433
"2893","51153","Prince William County, Virginia","B19013_001",101059,1440
"2894","51155","Pulaski County, Virginia","B19013_001",49691,2407
"2895","51157","Rappahannock County, Virginia","B19013_001",62541,6964
"2896","51159","Richmond County, Virginia","B19013_001",47341,4376
"2897","51161","Roanoke County, Virginia","B19013_001",62134,1707
"2898","51163","Rockbridge County, Virginia","B19013_001",53918,3825
"2899","51165","Rockingham County, Virginia","B19013_001",57651,1698
"2900","51167","Russell County, Virginia","B19013_001",40083,2026
"2901","51169","Scott County, Virginia","B19013_001",38725,2734
"2902","51171","Shenandoah County, Virginia","B19013_001",53934,2994
"2903","51173","Smyth County, Virginia","B19013_001",40544,1556
"2904","51175","Southampton County, Virginia","B19013_001",53681,4028
"2905","51177","Spotsylvania County, Virginia","B19013_001",81434,1924
"2906","51179","Stafford County, Virginia","B19013_001",103005,2824
"2907","51181","Surry County, Virginia","B19013_001",54656,5518
"2908","51183","Sussex County, Virginia","B19013_001",44608,3842
"2909","51185","Tazewell County, Virginia","B19013_001",40309,1889
"2910","51187","Warren County, Virginia","B19013_001",65353,3936
"2911","51191","Washington County, Virginia","B19013_001",44844,2619
"2912","51193","Westmoreland County, Virginia","B19013_001",55688,7635
"2913","51195","Wise County, Virginia","B19013_001",38255,3086
"2914","51197","Wythe County, Virginia","B19013_001",46119,2969
"2915","51199","York County, Virginia","B19013_001",86781,3475
"2916","51510","Alexandria city, Virginia","B19013_001",93370,1553
"2917","51520","Bristol city, Virginia","B19013_001",37844,4812
"2918","51530","Buena Vista city, Virginia","B19013_001",33672,2993
"2919","51540","Charlottesville city, Virginia","B19013_001",54739,3418
"2920","51550","Chesapeake city, Virginia","B19013_001",72214,1485
"2921","51570","Colonial Heights city, Virginia","B19013_001",50952,4104
"2922","51580","Covington city, Virginia","B19013_001",35546,3357
"2923","51590","Danville city, Virginia","B19013_001",34951,1744
"2924","51595","Emporia city, Virginia","B19013_001",27426,7596
"2925","51600","Fairfax city, Virginia","B19013_001",106870,5914
"2926","51610","Falls Church city, Virginia","B19013_001",114795,7917
"2927","51620","Franklin city, Virginia","B19013_001",38760,4679
"2928","51630","Fredericksburg city, Virginia","B19013_001",57258,3631
"2929","51640","Galax city, Virginia","B19013_001",31311,2888
"2930","51650","Hampton city, Virginia","B19013_001",52021,1382
"2931","51660","Harrisonburg city, Virginia","B19013_001",43009,2035
"2932","51670","Hopewell city, Virginia","B19013_001",40712,2737
"2933","51678","Lexington city, Virginia","B19013_001",37309,8201
"2934","51680","Lynchburg city, Virginia","B19013_001",41971,1414
"2935","51683","Manassas city, Virginia","B19013_001",77551,3453
"2936","51685","Manassas Park city, Virginia","B19013_001",79131,7001
"2937","51690","Martinsville city, Virginia","B19013_001",33545,4045
"2938","51700","Newport News city, Virginia","B19013_001",51082,1419
"2939","51710","Norfolk city, Virginia","B19013_001",47137,930
"2940","51720","Norton city, Virginia","B19013_001",26971,8010
"2941","51730","Petersburg city, Virginia","B19013_001",33939,1600
"2942","51735","Poquoson city, Virginia","B19013_001",88328,8414
"2943","51740","Portsmouth city, Virginia","B19013_001",48727,1587
"2944","51750","Radford city, Virginia","B19013_001",36082,5918
"2945","51760","Richmond city, Virginia","B19013_001",42356,832
"2946","51770","Roanoke city, Virginia","B19013_001",41483,1343
"2947","51775","Salem city, Virginia","B19013_001",53990,2528
"2948","51790","Staunton city, Virginia","B19013_001",46435,3006
"2949","51800","Suffolk city, Virginia","B19013_001",68089,1784
"2950","51810","Virginia Beach city, Virginia","B19013_001",70500,1124
"2951","51820","Waynesboro city, Virginia","B19013_001",42112,4730
"2952","51830","Williamsburg city, Virginia","B19013_001",54606,4779
"2953","51840","Winchester city, Virginia","B19013_001",49330,3199
"2954","53001","Adams County, Washington","B19013_001",48131,5933
"2955","53003","Asotin County, Washington","B19013_001",47483,4845
"2956","53005","Benton County, Washington","B19013_001",63001,1568
"2957","53007","Chelan County, Washington","B19013_001",54975,2156
"2958","53009","Clallam County, Washington","B19013_001",48002,1653
"2959","53011","Clark County, Washington","B19013_001",67832,868
"2960","53013","Columbia County, Washington","B19013_001",46250,5936
"2961","53015","Cowlitz County, Washington","B19013_001",49804,1607
"2962","53017","Douglas County, Washington","B19013_001",55805,2603
"2963","53019","Ferry County, Washington","B19013_001",41081,2040
"2964","53021","Franklin County, Washington","B19013_001",60275,1817
"2965","53023","Garfield County, Washington","B19013_001",51399,4518
"2966","53025","Grant County, Washington","B19013_001",52382,1805
"2967","53027","Grays Harbor County, Washington","B19013_001",45483,2355
"2968","53029","Island County, Washington","B19013_001",61516,1663
"2969","53031","Jefferson County, Washington","B19013_001",51842,3291
"2970","53033","King County, Washington","B19013_001",83571,617
"2971","53035","Kitsap County, Washington","B19013_001",68336,1336
"2972","53037","Kittitas County, Washington","B19013_001",53163,1678
"2973","53039","Klickitat County, Washington","B19013_001",51258,2597
"2974","53041","Lewis County, Washington","B19013_001",46387,1943
"2975","53043","Lincoln County, Washington","B19013_001",49460,2270
"2976","53045","Mason County, Washington","B19013_001",53087,2046
"2977","53047","Okanogan County, Washington","B19013_001",42598,2416
"2978","53049","Pacific County, Washington","B19013_001",39895,3493
"2979","53051","Pend Oreille County, Washington","B19013_001",49184,3109
"2980","53053","Pierce County, Washington","B19013_001",63881,771
"2981","53055","San Juan County, Washington","B19013_001",60271,1726
"2982","53057","Skagit County, Washington","B19013_001",59263,1403
"2983","53059","Skamania County, Washington","B19013_001",53606,3175
"2984","53061","Snohomish County, Washington","B19013_001",78020,836
"2985","53063","Spokane County, Washington","B19013_001",52159,791
"2986","53065","Stevens County, Washington","B19013_001",47272,2627
"2987","53067","Thurston County, Washington","B19013_001",66113,1328
"2988","53069","Wahkiakum County, Washington","B19013_001",49508,7468
"2989","53071","Walla Walla County, Washington","B19013_001",52630,2025
"2990","53073","Whatcom County, Washington","B19013_001",56419,1506
"2991","53075","Whitman County, Washington","B19013_001",41574,2048
"2992","53077","Yakima County, Washington","B19013_001",47470,1167
"2993","54001","Barbour County, West Virginia","B19013_001",37516,2726
"2994","54003","Berkeley County, West Virginia","B19013_001",59480,2334
"2995","54005","Boone County, West Virginia","B19013_001",37955,2690
"2996","54007","Braxton County, West Virginia","B19013_001",41266,3577
"2997","54009","Brooke County, West Virginia","B19013_001",48835,2697
"2998","54011","Cabell County, West Virginia","B19013_001",37816,1731
"2999","54013","Calhoun County, West Virginia","B19013_001",36279,5907
"3000","54015","Clay County, West Virginia","B19013_001",34242,4957
"3001","54017","Doddridge County, West Virginia","B19013_001",44437,6711
"3002","54019","Fayette County, West Virginia","B19013_001",39297,2432
"3003","54021","Gilmer County, West Virginia","B19013_001",37175,6191
"3004","54023","Grant County, West Virginia","B19013_001",40093,3382
"3005","54025","Greenbrier County, West Virginia","B19013_001",40483,2964
"3006","54027","Hampshire County, West Virginia","B19013_001",36575,2852
"3007","54029","Hancock County, West Virginia","B19013_001",43634,3056
"3008","54031","Hardy County, West Virginia","B19013_001",42573,2625
"3009","54033","Harrison County, West Virginia","B19013_001",48315,1862
"3010","54035","Jackson County, West Virginia","B19013_001",41731,3107
"3011","54037","Jefferson County, West Virginia","B19013_001",72526,2887
"3012","54039","Kanawha County, West Virginia","B19013_001",46859,1372
