"","GEOID","County","Adult Population with Bachlors Degree Estimate","Adult Population with Bachlors Degree 90% Confidence Interval","Adult Population Estimate","Adult Population 90% Confidence Interval","Median Household Income Estimate","Median Household Income 90% Confidence Interval","PCT_Degree"
"2627","48207","Haskell County, Texas",377,79,4333,174,43529,6157,0.0870066928225248
"2628","48209","Hays County, Texas",27823,1235,115173,239,62815,1681,0.241575716530784
"2629","48211","Hemphill County, Texas",482,115,2488,109,68679,8021,0.193729903536977
"2630","48213","Henderson County, Texas",6711,594,55862,106,44888,1447,0.120135333500412
"2631","48215","Hidalgo County, Texas",59522,1773,465095,204,37097,803,0.127978155000591
"2632","48217","Hill County, Texas",2628,255,23911,72,45970,2801,0.109907573919953
"2633","48219","Hockley County, Texas",1313,155,14313,66,49184,2913,0.0917347865576748
"2634","48221","Hood County, Texas",7260,720,39783,242,60275,2698,0.182490008295
"2635","48223","Hopkins County, Texas",2796,255,23983,61,47832,1988,0.116582579327023
"2636","48225","Houston County, Texas",1830,226,16647,111,33552,2167,0.109929717066138
"2637","48227","Howard County, Texas",2271,266,24729,185,50855,2162,0.091835496785151
"2638","48229","Hudspeth County, Texas",169,63,2455,71,26346,4472,0.0688391038696538
"2639","48231","Hunt County, Texas",7264,553,59772,68,49319,2246,0.121528474871177
"2640","48233","Hutchinson County, Texas",1412,257,14177,69,50035,4099,0.0995979403258799
"2641","48235","Irion County, Texas",95,40,1051,95,63021,10537,0.0903901046622265
"2642","48237","Jack County, Texas",415,113,6105,71,52829,5647,0.067977067977068
"2643","48239","Jackson County, Texas",1301,226,9757,94,58504,5746,0.133340166034642
"2644","48241","Jasper County, Texas",1653,362,23929,203,41960,4187,0.0690793597726608
"2645","48243","Jeff Davis County, Texas",326,113,1768,125,46534,10024,0.184389140271493
"2646","48245","Jefferson County, Texas",21920,894,168757,87,46315,1252,0.129890908228992
"2647","48247","Jim Hogg County, Texas",279,115,3190,243,31403,4984,0.0874608150470219
"2648","48249","Jim Wells County, Texas",2246,346,25713,147,41103,3613,0.0873488118850387
"2649","48251","Johnson County, Texas",13984,804,104312,197,60458,1793,0.134059360380397
"2650","48253","Jones County, Texas",1315,240,14706,163,48601,5941,0.0894192846457228
"2651","48255","Karnes County, Texas",1031,208,10281,73,53051,5261,0.100282073728237
"2652","48257","Kaufman County, Texas",10175,624,73684,69,63926,2146,0.138089680256229
"2653","48259","Kendall County, Texas",7464,581,27557,202,81023,5739,0.270856769604819
"2654","48261","Kenedy County, Texas",11,16,341,137,24800,15011,0.032258064516129
"2655","48263","Kent County, Texas",86,50,496,83,52250,12784,0.173387096774194
"2656","48265","Kerr County, Texas",6047,495,36657,82,48698,2928,0.164961671713452
"2657","48267","Kimble County, Texas",388,93,3330,113,41095,2463,0.116516516516517
"2658","48269","King County, Texas",30,16,207,64,56964,20503,0.144927536231884
"2659","48271","Kinney County, Texas",237,104,2662,196,34926,7639,0.089030803906837
"2660","48273","Kleberg County, Texas",2897,388,17405,173,41700,3197,0.16644642344154
"2661","48275","Knox County, Texas",383,74,2452,62,46319,5444,0.156199021207178
"2662","48277","Lamar County, Texas",4006,481,33509,127,42198,2190,0.119549971649408
"2663","48279","Lamb County, Texas",945,156,8451,44,43712,2899,0.111821086261981
"2664","48281","Lampasas County, Texas",1871,271,14175,129,54467,3818,0.131992945326279
"2665","48283","La Salle County, Texas",548,300,5094,347,44601,8414,0.107577542206517
"2666","48285","Lavaca County, Texas",1742,206,13710,80,51708,2822,0.127060539752006
"2667","48287","Lee County, Texas",1414,214,11512,134,55741,4948,0.122828353022933
"2668","48289","Leon County, Texas",1381,251,11682,123,44875,4612,0.118216058894025
"2669","48291","Liberty County, Texas",3474,540,52195,142,48344,3470,0.0665580994348118
"2670","48293","Limestone County, Texas",1572,238,16048,48,40356,2445,0.0979561316051844
"2671","48295","Lipscomb County, Texas",314,46,2266,98,59583,7827,0.138570167696381
"2672","48297","Live Oak County, Texas",722,160,8735,127,51480,4529,0.0826559816828849
"2673","48299","Llano County, Texas",2981,360,16163,96,50524,4101,0.184433582874466
"2674","48301","Loving County, Texas",3,4,64,29,80938,32455,0.046875
"2675","48303","Lubbock County, Texas",31162,1018,174904,86,49078,1138,0.17816630837488
"2676","48305","Lynn County, Texas",523,88,3809,64,44922,3955,0.137306379627199
"2677","48307","McCulloch County, Texas",671,142,5832,154,42367,7500,0.115054869684499
"2678","48309","McLennan County, Texas",21969,875,148119,89,46262,1239,0.148319931946611
"2679","48311","McMullen County, Texas",49,30,401,124,71389,19963,0.122194513715711
"2680","48313","Madison County, Texas",921,216,9671,173,44004,4196,0.0952331713369869
"2681","48315","Marion County, Texas",778,200,7653,115,36938,3112,0.101659479942506
"2682","48317","Martin County, Texas",448,141,3257,91,71115,10287,0.137549892539146
"2683","48319","Mason County, Texas",424,107,3071,173,40949,3689,0.138065776619993
"2684","48321","Matagorda County, Texas",2547,366,23972,151,44896,4175,0.106248957116636
"2685","48323","Maverick County, Texas",2808,428,32205,103,37734,2701,0.0871914299021891
"2686","48325","Medina County, Texas",4251,406,32337,136,59305,2261,0.131459319046294
"2687","48327","Menard County, Texas",170,72,1638,97,37917,11237,0.103785103785104
"2688","48329","Midland County, Texas",19394,1103,99639,126,75815,3574,0.194642660002609
"2689","48331","Milam County, Texas",1860,294,16592,149,41768,2688,0.112102217936355
"2690","48333","Mills County, Texas",502,107,3346,160,46318,7679,0.15002988643156
"2691","48335","Mitchell County, Texas",545,173,5961,214,52194,3002,0.0914276128166415
"2692","48337","Montague County, Texas",1461,225,13601,90,46592,4160,0.107418572163811
"2693","48339","Montgomery County, Texas",77686,2713,348041,131,74323,1461,0.223209334532426
"2694","48341","Moore County, Texas",1327,266,12664,209,52469,3568,0.104785217940619
"2695","48343","Morris County, Texas",893,195,8873,126,40227,4275,0.100642398286938
"2696","48345","Motley County, Texas",92,29,742,78,40598,7989,0.123989218328841
"2697","48347","Nacogdoches County, Texas",5756,452,37299,96,41482,2289,0.154320491165983
"2698","48349","Navarro County, Texas",3170,319,31447,181,45103,2407,0.100804528253887
"2699","48351","Newton County, Texas",668,245,9862,140,40180,5490,0.0677347394037721
"2700","48353","Nolan County, Texas",948,170,9757,97,42019,2694,0.0971610126063339
"2701","48355","Nueces County, Texas",31165,1338,231828,92,53317,981,0.134431561329952
"2702","48357","Ochiltree County, Texas",849,208,6192,91,50120,4332,0.137112403100775
"2703","48359","Oldham County, Texas",227,76,1159,233,62426,7152,0.195858498705781
"2704","48361","Orange County, Texas",6754,640,55998,72,53667,2201,0.120611450408943
"2705","48363","Palo Pinto County, Texas",2239,282,19131,77,45067,2933,0.11703517850609
"2706","48365","Panola County, Texas",1599,296,15842,104,49704,2693,0.100934225476581
"2707","48367","Parker County, Texas",16056,791,84550,173,70608,2107,0.18989946777055
"2708","48369","Parmer County, Texas",747,138,6073,46,50410,4309,0.123003457928536
"2709","48371","Pecos County, Texas",696,138,10631,69,50543,6324,0.065468911673408
"2710","48373","Polk County, Texas",3086,420,33538,122,43267,2722,0.0920150277297394
"2711","48375","Potter County, Texas",7824,516,76469,45,41852,1195,0.102315971177863
"2712","48377","Presidio County, Texas",608,193,4517,164,26486,8419,0.134602612353332
"2713","48379","Rains County, Texas",601,168,8196,125,48308,4901,0.0733284529038555
"2714","48381","Randall County, Texas",17818,953,85467,169,65564,1884,0.208478126060351
"2715","48383","Reagan County, Texas",179,67,2352,98,59760,22731,0.0761054421768707
"2716","48385","Real County, Texas",391,112,2418,149,36493,6844,0.161703887510339
"2717","48387","Red River County, Texas",934,177,8888,112,35356,2876,0.105085508550855
"2718","48389","Reeves County, Texas",683,181,9773,184,49390,6945,0.0698864217742761
"2719","48391","Refugio County, Texas",438,85,4936,82,50338,6218,0.0887358184764992
"2720","48393","Roberts County, Texas",152,38,597,67,79167,8098,0.254606365159129
"2721","48395","Robertson County, Texas",1170,224,11278,130,52189,5130,0.103741798191169
"2722","48397","Rockwall County, Texas",15356,890,58304,169,93269,3672,0.263378155872667
"2723","48399","Runnels County, Texas",1063,153,6993,82,41226,3957,0.152009152009152
"2724","48401","Rusk County, Texas",3855,410,36180,100,49270,2855,0.106550580431177
"2725","48403","Sabine County, Texas",749,188,8040,96,33561,2735,0.0931592039800995
"2726","48405","San Augustine County, Texas",531,125,6140,103,32394,6068,0.0864820846905537
"2727","48407","San Jacinto County, Texas",1428,297,19122,172,43421,5938,0.0746783809224977
"2728","48409","San Patricio County, Texas",4160,428,42404,85,53332,2067,0.0981039524573153
"2729","48411","San Saba County, Texas",449,123,4159,121,40301,4626,0.107958643904785
"2730","48413","Schleicher County, Texas",305,84,1963,103,63432,8717,0.155374426897606
"2731","48415","Scurry County, Texas",1258,213,11184,179,54565,5212,0.112482117310443
"2732","48417","Shackelford County, Texas",449,92,2232,65,46685,7316,0.201164874551971
"2733","48419","Shelby County, Texas",1754,292,16398,75,38121,2400,0.106964263934626
"2734","48421","Sherman County, Texas",340,64,2077,161,54961,4119,0.163697640828117
"2735","48423","Smith County, Texas",25104,1131,144635,121,50742,1276,0.173567946900819
"2736","48425","Somervell County, Texas",822,187,5975,226,52346,8689,0.137573221757322
"2737","48427","Starr County, Texas",2467,378,34979,NA,27133,1554,0.0705280311043769
"2738","48429","Stephens County, Texas",712,184,6435,139,45862,3667,0.110644910644911
"2739","48431","Sterling County, Texas",103,38,779,99,50000,13092,0.132220795892169
"2740","48433","Stonewall County, Texas",71,30,793,122,46786,13949,0.0895334174022699
"2741","48435","Sutton County, Texas",460,161,2673,154,60996,5615,0.172091283202394
"2742","48437","Swisher County, Texas",507,125,5034,119,37883,4612,0.100715137067938
"2743","48439","Tarrant County, Texas",264881,4038,1263581,165,62532,457,0.209627241941751
"2744","48441","Taylor County, Texas",13250,729,82140,60,49161,2217,0.161309958607256
"2745","48443","Terrell County, Texas",54,37,561,107,26063,5567,0.0962566844919786
"2746","48445","Terry County, Texas",696,178,8153,76,42441,5680,0.0853673494419232
"2747","48447","Throckmorton County, Texas",178,40,1116,87,37279,7356,0.159498207885305
"2748","48449","Titus County, Texas",2192,290,19787,73,46980,2674,0.110779804922424
"2749","48451","Tom Green County, Texas",12276,846,74694,215,49662,2089,0.164350550245
"2750","48453","Travis County, Texas",240380,3249,795223,72,68350,751,0.302279989386625
"2751","48455","Trinity County, Texas",878,173,10599,93,37398,3180,0.0828380035852439
"2752","48457","Tyler County, Texas",1472,275,15046,179,44396,4682,0.0978333111790509
"2753","48459","Upshur County, Texas",3255,398,27470,125,48796,2647,0.118492901346924
"2754","48461","Upton County, Texas",145,53,2224,99,52750,5566,0.0651978417266187
"2755","48463","Uvalde County, Texas",1823,297,16679,146,40781,3100,0.109299118652197
"2756","48465","Val Verde County, Texas",3772,444,29286,70,44609,2594,0.128798743426893
"2757","48467","Van Zandt County, Texas",4419,532,37033,121,50061,2093,0.119326006534712
"2758","48469","Victoria County, Texas",7819,778,59263,170,55740,2218,0.131937296458161
"2759","48471","Walker County, Texas",6546,620,45996,71,41456,1745,0.142316723193321
"2760","48473","Waller County, Texas",3477,451,26108,74,53506,4971,0.133177570093458
"2761","48475","Ward County, Texas",669,154,7213,52,63333,5589,0.0927492028282268
"2762","48477","Washington County, Texas",3876,520,23225,307,55793,4336,0.166889128094726
"2763","48479","Webb County, Texas",18078,1097,147331,91,40442,1234,0.122703300731007
"2764","48481","Wharton County, Texas",2560,335,26830,131,50145,3208,0.0954155795751025
"2765","48483","Wheeler County, Texas",429,78,3748,53,50910,3512,0.114461045891142
"2766","48485","Wichita County, Texas",12916,850,83946,146,45776,1140,0.153860815286017
"2767","48487","Wilbarger County, Texas",1011,231,8767,146,43913,4945,0.115318809170754
"2768","48489","Willacy County, Texas",930,195,13593,140,29104,2657,0.0684175678658133
"2769","48491","Williamson County, Texas",89380,2062,332250,144,79123,1440,0.269014296463506
"2770","48493","Wilson County, Texas",4199,366,31631,71,71942,4350,0.132749517878031
"2771","48495","Winkler County, Texas",380,83,4590,58,55000,12087,0.0827886710239651
"2772","48497","Wise County, Texas",5397,546,42293,61,59081,2722,0.127609769938288
"2773","48499","Wood County, Texas",3719,482,31470,198,48038,3129,0.118176040673657
"2774","48501","Yoakum County, Texas",517,145,4877,113,62500,8792,0.10600779167521
"2775","48503","Young County, Texas",1636,345,12231,145,46351,3907,0.133758482544355
"2776","48505","Zapata County, Texas",651,255,8034,36,34550,6700,0.0810306198655713
"2777","48507","Zavala County, Texas",388,183,6946,190,25988,5009,0.0558594874748056
"2778","49001","Beaver County, Utah",486,107,3800,74,47878,4577,0.127894736842105
"2779","49003","Box Elder County, Utah",4902,296,30559,87,58835,2580,0.16041100821362
"2780","49005","Cache County, Utah",14861,565,60112,129,53812,1423,0.247221852541922
"2781","49007","Carbon County, Utah",1440,173,13094,89,46994,2951,0.10997403390866
"2782","49009","Daggett County, Utah",35,17,494,131,85000,41001,0.0708502024291498
"2783","49011","Davis County, Utah",47983,1456,193263,199,75961,1280,0.248278252950642
"2784","49013","Duchesne County, Utah",1203,112,11586,30,63000,1812,0.103832211289487
"2785","49015","Emery County, Utah",741,117,6356,42,51852,1883,0.116582756450598
"2786","49017","Garfield County, Utah",534,88,3375,53,51700,7983,0.158222222222222
"2787","49019","Grand County, Utah",1136,261,6556,172,46658,5393,0.173276388041489
"2788","49021","Iron County, Utah",5330,475,26912,194,45422,3795,0.198052913198573
"2789","49023","Juab County, Utah",718,152,5986,45,57590,2343,0.119946541931173
"2790","49025","Kane County, Utah",846,168,5029,74,50266,10045,0.168224299065421
"2791","49027","Millard County, Utah",1241,182,7663,63,59312,4036,0.16194701813911
"2792","49029","Morgan County, Utah",1593,206,6208,48,86071,3961,0.256604381443299
"2793","49031","Piute County, Utah",252,75,1359,129,41750,4885,0.185430463576159
"2794","49033","Rich County, Utah",251,66,1392,74,52917,11088,0.180316091954023
"2795","49035","Salt Lake County, Utah",147726,2720,689802,NA,67922,923,0.214157105952143
"2796","49037","San Juan County, Utah",972,144,8813,41,42581,4124,0.110291614660161
"2797","49039","Sanpete County, Utah",2109,241,16713,93,50928,2718,0.126189194040567
"2798","49041","Sevier County, Utah",1429,158,12873,73,50850,2452,0.111007535151091
"2799","49043","Summit County, Utah",8638,458,26377,122,94952,4770,0.327482276225499
"2800","49045","Tooele County, Utah",5980,612,36102,184,66542,2759,0.165641792698465
"2801","49047","Uintah County, Utah",2165,315,20749,149,67012,3914,0.104342377945925
"2802","49049","Utah County, Utah",76063,1298,280797,67,67042,820,0.270882523673686
"2803","49051","Wasatch County, Utah",4524,379,17356,115,74552,4096,0.260659138050242
"2804","49053","Washington County, Utah",17275,952,98391,229,55175,1757,0.175575001778618
"2805","49055","Wayne County, Utah",330,88,1795,70,42444,3902,0.183844011142061
"2806","49057","Weber County, Utah",24534,867,149578,201,62036,966,0.164021447004239
"2807","50001","Addison County, Vermont",5487,298,25207,130,61875,2338,0.217677629229976
"2808","50003","Bennington County, Vermont",5409,441,25675,80,52251,3311,0.210671859785784
"2809","50005","Caledonia County, Vermont",3602,300,21537,90,47371,1846,0.167247063193574
"2810","50007","Chittenden County, Vermont",30524,1043,105259,110,66906,2119,0.289989454583456
"2811","50009","Essex County, Vermont",427,66,4707,22,38767,2389,0.0907159549606968
"2812","50011","Franklin County, Vermont",5594,501,33856,103,62214,2360,0.165229206049149
"2813","50013","Grand Isle County, Vermont",1202,142,5218,39,66111,3036,0.230356458413185
"2814","50015","Lamoille County, Vermont",4006,363,17428,94,54899,2802,0.229859995409686
"2815","50017","Orange County, Vermont",3702,250,20990,53,56584,2696,0.176369699857075
"2816","50019","Orleans County, Vermont",2687,179,19590,43,45664,1944,0.137161817253701
"2817","50021","Rutland County, Vermont",8137,434,43156,126,52635,1977,0.188548521642414
"2818","50023","Washington County, Vermont",9466,552,41833,108,60602,2838,0.226280687495518
"2819","50025","Windham County, Vermont",6812,358,31839,93,50831,1962,0.213951443198593
"2820","50027","Windsor County, Vermont",8535,499,41605,54,56828,2027,0.205143612546569
"2821","51001","Accomack County, Virginia",2688,360,23558,233,42260,2253,0.11410136683929
"2822","51003","Albemarle County, Virginia",18931,864,70813,71,72265,2910,0.267337918178865
"2823","51005","Alleghany County, Virginia",1192,166,11385,50,46020,4009,0.104699165568731
"2824","51007","Amelia County, Virginia",911,233,8962,209,58535,5713,0.101651417094399
"2825","51009","Amherst County, Virginia",2879,340,22453,178,49677,3603,0.128223399991093
"2826","51011","Appomattox County, Virginia",1285,236,11014,129,54875,5421,0.11666969311785
"2827","51013","Arlington County, Virginia",59644,1613,171870,162,112138,2139,0.347029731774015
"2828","51015","Augusta County, Virginia",8020,602,53897,156,59544,2220,0.148802345214019
"2829","51017","Bath County, Virginia",374,188,3259,259,44483,3178,0.114759128567045
"2830","51019","Bedford County, Virginia",9826,828,55513,174,59405,1577,0.177003584745915
"2831","51021","Bland County, Virginia",550,170,5016,136,46927,6003,0.109649122807018
"2832","51023","Botetourt County, Virginia",4467,395,24133,108,64733,3179,0.185099241702233
"2833","51025","Brunswick County, Virginia",935,168,11899,70,40871,2708,0.0785780317673754
"2834","51027","Buchanan County, Virginia",1132,223,16961,92,30828,1316,0.0667413477978893
"2835","51029","Buckingham County, Virginia",939,185,12473,37,46610,5105,0.0752826104385473
"2836","51031","Campbell County, Virginia",5324,545,39366,76,48823,2634,0.135243611238124
"2837","51033","Caroline County, Virginia",2748,481,20402,202,60925,2456,0.134692677188511
"2838","51035","Carroll County, Virginia",2310,307,21908,118,41145,2793,0.105440934818331
"2839","51036","Charles City County, Virginia",432,69,5418,11,55069,4060,0.079734219269103
"2840","51037","Charlotte County, Virginia",665,136,8478,70,38350,2730,0.0784383109223874
"2841","51041","Chesterfield County, Virginia",53337,1419,223906,119,76969,1205,0.238211570927085
"2842","51043","Clarke County, Virginia",1589,241,10243,81,72129,6699,0.15513033291028
"2843","51045","Craig County, Virginia",548,256,3851,149,53526,15331,0.142300701116593
"2844","51047","Culpeper County, Virginia",4869,487,33245,197,69693,2672,0.146458114002106
"2845","51049","Cumberland County, Virginia",687,228,6945,128,43020,3238,0.0989200863930886
"2846","51051","Dickenson County, Virginia",626,139,11058,44,29916,3029,0.0566105986616025
"2847","51053","Dinwiddie County, Virginia",2071,310,19760,187,54640,3190,0.104807692307692
"2848","51057","Essex County, Virginia",1001,193,7760,112,50629,3173,0.128994845360825
"2849","51059","Fairfax County, Virginia",240721,2612,777179,72,117515,1314,0.309736881722229
"2850","51061","Fauquier County, Virginia",10212,576,46770,104,94775,3957,0.218345093008339
"2851","51063","Floyd County, Virginia",1388,272,11463,88,48396,4500,0.121085230742389
"2852","51065","Fluvanna County, Virginia",3411,467,18515,196,67964,4057,0.184229003510667
"2853","51067","Franklin County, Virginia",5050,537,40619,206,51208,3353,0.12432605430956
"2854","51069","Frederick County, Virginia",9691,658,57528,169,71037,1954,0.168457099151717
"2855","51071","Giles County, Virginia",1219,174,12168,85,49734,2997,0.100180802103879
"2856","51073","Gloucester County, Virginia",3842,394,26799,143,63881,2572,0.143363558341729
"2857","51075","Goochland County, Virginia",4080,369,16566,98,86652,4868,0.246287576964868
"2858","51077","Grayson County, Virginia",1139,210,11847,64,32048,2185,0.0961424833291128
"2859","51079","Greene County, Virginia",2023,299,13254,105,62952,3813,0.152633167345707
"2860","51081","Greensville County, Virginia",389,100,8706,109,42121,5250,0.0446818286239375
"2861","51083","Halifax County, Virginia",2529,296,25050,55,39233,2600,0.100958083832335
"2862","51085","Hanover County, Virginia",17767,698,70574,101,84955,2275,0.251749936237141
"2863","51087","Henrico County, Virginia",57871,1688,222616,51,66447,1191,0.259958852912639
"2864","51089","Henry County, Virginia",3045,414,38003,135,36779,1679,0.0801252532694787
"2865","51091","Highland County, Virginia",275,75,1870,78,45094,4452,0.147058823529412
"2866","51093","Isle of Wight County, Virginia",4162,371,25773,159,67767,3199,0.161486827299887
"2867","51095","James City County, Virginia",13799,683,52771,259,80772,3757,0.261488317447083
"2868","51097","King and Queen County, Virginia",583,169,5179,116,51495,9813,0.112569994207376
"2869","51099","King George County, Virginia",3632,341,16792,122,84770,6188,0.21629347308242
"2870","51101","King William County, Virginia",1554,185,11308,100,67423,3839,0.137424831977361
"2871","51103","Lancaster County, Virginia",1325,175,8582,139,51495,7163,0.154392915404335
"2872","51105","Lee County, Virginia",1311,256,18167,231,32590,2972,0.072163813508009
"2873","51107","Loudoun County, Virginia",84709,1767,239466,36,129588,2111,0.353741240927731
"2874","51109","Louisa County, Virginia",3537,489,25136,101,56946,4745,0.140714513049013
"2875","51111","Lunenburg County, Virginia",704,150,9058,144,39537,3382,0.0777213512916759
"2876","51113","Madison County, Virginia",1549,233,9346,122,52287,4596,0.165739353734218
"2877","51115","Mathews County, Virginia",1199,270,6957,203,63622,9637,0.172344401322409
"2878","51117","Mecklenburg County, Virginia",2727,323,22775,157,41126,2130,0.1197365532382
"2879","51119","Middlesex County, Virginia",1117,192,8270,136,50483,5320,0.135066505441354
"2880","51121","Montgomery County, Virginia",12139,837,54875,162,53424,1793,0.221211845102506
"2881","51125","Nelson County, Virginia",1752,315,11068,132,53834,4010,0.158294181423925
"2882","51127","New Kent County, Virginia",2467,323,14758,163,78429,5091,0.16716357229977
"2883","51131","Northampton County, Virginia",1252,195,8742,126,41468,4548,0.143216655227637
"2884","51133","Northumberland County, Virginia",1537,267,9774,271,56677,2308,0.157253939021895
"2885","51135","Nottoway County, Virginia",965,219,10985,141,38410,2987,0.0878470641784251
"2886","51137","Orange County, Virginia",3861,470,24766,165,67196,3748,0.155899216668013
"2887","51139","Page County, Virginia",1498,253,17201,55,46140,2999,0.0870879600023255
"2888","51141","Patrick County, Virginia",1223,243,13528,101,37757,4017,0.0904050857480781
"2889","51143","Pittsylvania County, Virginia",4273,392,45237,141,44356,1580,0.0944580763534275
"2890","51145","Powhatan County, Virginia",4242,392,20692,109,80441,4097,0.205006765899865
"2891","51147","Prince Edward County, Virginia",1529,245,12726,158,44147,3938,0.12014772905862
"2892","51149","Prince George County, Virginia",3995,485,26218,136,68461,3433,0.152376230070944
"2893","51153","Prince William County, Virginia",68227,1431,286605,111,101059,1440,0.238052371731128
"2894","51155","Pulaski County, Virginia",3088,361,25536,127,49691,2407,0.120927318295739
"2895","51157","Rappahannock County, Virginia",1084,199,5530,76,62541,6964,0.196021699819168
"2896","51159","Richmond County, Virginia",640,169,6773,230,47341,4376,0.0944928392145283
"2897","51161","Roanoke County, Virginia",15458,747,66837,175,62134,1707,0.231279081945629
"2898","51163","Rockbridge County, Virginia",2535,392,16876,65,53918,3825,0.150213320692107
"2899","51165","Rockingham County, Virginia",7865,441,53694,167,57651,1698,0.146478191231795
"2900","51167","Russell County, Virginia",1899,333,20274,99,40083,2026,0.093666765315182
"2901","51169","Scott County, Virginia",1513,211,16561,62,38725,2734,0.0913592174385605
"2902","51171","Shenandoah County, Virginia",3940,342,30585,108,53934,2994,0.128821317639366
"2903","51173","Smyth County, Virginia",2027,259,22737,99,40544,1556,0.089149843866825
"2904","51175","Southampton County, Virginia",1648,229,13198,92,53681,4028,0.124867404152144
"2905","51177","Spotsylvania County, Virginia",16280,704,85662,100,81434,1924,0.190049263383998
"2906","51179","Stafford County, Virginia",20410,996,89555,88,103005,2824,0.227904639606945
"2907","51181","Surry County, Virginia",643,126,4986,130,54656,5518,0.128961091054954
"2908","51183","Sussex County, Virginia",660,152,8948,172,44608,3842,0.0737594993294591
"2909","51185","Tazewell County, Virginia",2940,329,30927,150,40309,1889,0.0950625666893006
"2910","51187","Warren County, Virginia",3745,421,26801,164,65353,3936,0.139733592030148
"2911","51191","Washington County, Virginia",5780,457,39882,98,44844,2619,0.144927536231884
"2912","51193","Westmoreland County, Virginia",1776,326,13023,158,55688,7635,0.136374107348537
"2913","51195","Wise County, Virginia",2394,328,27735,174,38255,3086,0.0863169280692266
"2914","51197","Wythe County, Virginia",2377,301,21161,84,46119,2969,0.112329285005435
"2915","51199","York County, Virginia",10415,736,44827,171,86781,3475,0.23233765364624
"2916","51510","Alexandria city, Virginia",34403,1102,117664,79,93370,1553,0.292383396790862
"2917","51520","Bristol city, Virginia",1842,317,12225,88,37844,4812,0.150674846625767
"2918","51530","Buena Vista city, Virginia",352,130,4068,107,33672,2993,0.0865290068829892
"2919","51540","Charlottesville city, Virginia",7383,580,29754,179,54739,3418,0.248134704577536
"2920","51550","Chesapeake city, Virginia",30660,1137,156680,88,72214,1485,0.195685473576717
"2921","51570","Colonial Heights city, Virginia",1863,255,12292,112,50952,4104,0.151561991539212
"2922","51580","Covington city, Virginia",343,100,3923,107,35546,3357,0.087433086923273
"2923","51590","Danville city, Virginia",3438,371,28890,53,34951,1744,0.119003115264798
"2924","51595","Emporia city, Virginia",368,119,3660,202,27426,7596,0.100546448087432
"2925","51600","Fairfax city, Virginia",4797,328,16279,106,106870,5914,0.294674120031943
"2926","51610","Falls Church city, Virginia",3371,321,9471,117,114795,7917,0.355928624221307
"2927","51620","Franklin city, Virginia",875,179,5731,213,38760,4679,0.15267841563427
"2928","51630","Fredericksburg city, Virginia",4053,480,16734,239,57258,3631,0.242201505916099
"2929","51640","Galax city, Virginia",286,87,5033,234,31311,2888,0.0568249552950527
"2930","51650","Hampton city, Virginia",14215,754,90596,106,52021,1382,0.156905382136077
"2931","51660","Harrisonburg city, Virginia",5427,545,26410,81,43009,2035,0.205490344566452
"2932","51670","Hopewell city, Virginia",1564,284,14772,82,40712,2737,0.105875981586786
"2933","51678","Lexington city, Virginia",542,169,2611,333,37309,8201,0.207583301417082
"2934","51680","Lynchburg city, Virginia",8837,502,43955,183,41971,1414,0.201046524854965
"2935","51683","Manassas city, Virginia",4683,476,26439,91,77551,3453,0.177124702144559
"2936","51685","Manassas Park city, Virginia",2284,420,10529,123,79131,7001,0.216924684205528
"2937","51690","Martinsville city, Virginia",1193,200,9137,108,33545,4045,0.130568020137901
"2938","51700","Newport News city, Virginia",17727,884,115972,80,51082,1419,0.152855861759735
"2939","51710","Norfolk city, Virginia",25001,1003,151651,159,47137,930,0.164858787611028
"2940","51720","Norton city, Virginia",368,106,2878,182,26971,8010,0.127866574009729
"2941","51730","Petersburg city, Virginia",2254,312,22212,106,33939,1600,0.101476679272465
"2942","51735","Poquoson city, Virginia",2009,252,8297,78,88328,8414,0.242135711703025
"2943","51740","Portsmouth city, Virginia",9067,681,63497,129,48727,1587,0.142794147755012
"2944","51750","Radford city, Virginia",1410,266,7612,132,36082,5918,0.185233841303205
"2945","51760","Richmond city, Virginia",33703,1112,151030,171,42356,832,0.223154340197312
"2946","51770","Roanoke city, Virginia",9955,668,69498,227,41483,1343,0.143241532130421
"2947","51775","Salem city, Virginia",2995,339,17175,169,53990,2528,0.174381368267831
"2948","51790","Staunton city, Virginia",3268,370,17297,156,46435,3006,0.188934497311673
"2949","51800","Suffolk city, Virginia",9585,491,58966,147,68089,1784,0.162551300749585
"2950","51810","Virginia Beach city, Virginia",68828,1429,303492,115,70500,1124,0.226786867528633
"2951","51820","Waynesboro city, Virginia",1967,323,14905,204,42112,4730,0.131969137873197
"2952","51830","Williamsburg city, Virginia",2022,255,7270,201,54606,4779,0.278129298486933
"2953","51840","Winchester city, Virginia",3364,373,18224,156,49330,3199,0.18459174714662
"2954","53001","Adams County, Washington",946,140,10569,45,48131,5933,0.089507048916643
"2955","53003","Asotin County, Washington",2429,317,15893,177,47483,4845,0.152834581262191
"2956","53005","Benton County, Washington",22888,939,122845,155,63001,1568,0.186316089380927
"2957","53007","Chelan County, Washington",7907,731,50640,88,54975,2156,0.156141390205371
"2958","53009","Clallam County, Washington",8252,643,55540,169,48002,1653,0.148577601728484
"2959","53011","Clark County, Washington",58319,1638,305853,56,67832,868,0.190676566847472
"2960","53013","Columbia County, Washington",545,96,3043,47,46250,5936,0.17909957279001
